epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
141,32756.4,0.45571,0.31605,0.9063,0.96826,0.97805,0.98458,0.8559,0.50269,0.23261,0.95837,0.000279063,0.000279063,0.000279063
142,33659.1,0.4688,0.35766,0.91597,0.97159,0.97823,0.98494,0.85245,0.49761,0.233,0.95954,0.000274563,0.000274563,0.000274563
143,34560.3,0.47368,0.3275,0.9158,0.97078,0.9771,0.98416,0.85476,0.49631,0.23297,0.9591,0.000270064,0.000270064,0.000270064
144,35462.6,0.47174,0.32392,0.92755,0.97332,0.97927,0.98453,0.85591,0.50359,0.23293,0.96586,0.000265564,0.000265564,0.000265564
145,36363.6,0.48776,0.3381,0.93557,0.97255,0.9756,0.98334,0.85957,0.50202,0.23197,0.96776,0.000261065,0.000261065,0.000261065
146,37264.8,0.47119,0.35798,0.925,0.96866,0.97594,0.98392,0.85593,0.49965,0.23486,0.9727,0.000256565,0.000256565,0.000256565
147,38166.6,0.47076,0.32276,0.92625,0.9761,0.97245,0.98327,0.85582,0.49847,0.2318,0.96134,0.000252066,0.000252066,0.000252066
148,39067.3,0.47169,0.35479,0.91702,0.97089,0.97589,0.98274,0.85337,0.49547,0.23038,0.96352,0.000247566,0.000247566,0.000247566
149,39968.5,0.46951,0.32527,0.92923,0.97323,0.97549,0.98325,0.85357,0.49169,0.22909,0.97217,0.000243067,0.000243067,0.000243067
150,40869.8,0.48018,0.35835,0.9316,0.97408,0.97601,0.98298,0.85816,0.49109,0.22774,0.95807,0.000238567,0.000238567,0.000238567
151,41770.5,0.47512,0.31964,0.92115,0.97075,0.97551,0.98329,0.85513,0.49208,0.22815,0.95367,0.000234068,0.000234068,0.000234068
152,42672,0.45684,0.31727,0.91311,0.97559,0.97687,0.98379,0.86028,0.48824,0.22662,0.96027,0.000229568,0.000229568,0.000229568
153,43574.5,0.46892,0.33193,0.91883,0.97391,0.97204,0.98377,0.85961,0.4847,0.22481,0.94951,0.000225068,0.000225068,0.000225068
154,44475.9,0.4664,0.34374,0.90977,0.9716,0.97415,0.98442,0.86101,0.48276,0.22253,0.95545,0.000220569,0.000220569,0.000220569
155,45377.3,0.45733,0.31816,0.91439,0.97129,0.97295,0.98267,0.86019,0.4812,0.22417,0.96018,0.000216069,0.000216069,0.000216069
156,46279.9,0.45498,0.31569,0.91051,0.97178,0.97619,0.98388,0.86216,0.47998,0.22229,0.95058,0.00021157,0.00021157,0.00021157
157,47180.8,0.44718,0.31612,0.90892,0.97105,0.97587,0.98268,0.85952,0.48182,0.22309,0.95461,0.00020707,0.00020707,0.00020707
158,48083.2,0.45901,0.31168,0.91092,0.97295,0.97433,0.98139,0.85558,0.48096,0.22022,0.95085,0.000202571,0.000202571,0.000202571
159,48987.4,0.46154,0.31667,0.9166,0.97266,0.9771,0.98357,0.85876,0.47446,0.21984,0.94395,0.000198071,0.000198071,0.000198071
160,49888.5,0.4517,0.3138,0.90771,0.97074,0.97843,0.98387,0.86466,0.47392,0.21984,0.94152,0.000193572,0.000193572,0.000193572
161,50790.6,0.45232,0.31504,0.91247,0.97487,0.97288,0.98299,0.86204,0.47358,0.2208,0.94565,0.000189072,0.000189072,0.000189072
162,51691.6,0.45128,0.31241,0.90656,0.97191,0.97655,0.98326,0.86237,0.47127,0.22053,0.93982,0.000184572,0.000184572,0.000184572
163,52594.3,0.44307,0.3083,0.90773,0.97119,0.97291,0.98267,0.86466,0.47421,0.22183,0.93452,0.000180073,0.000180073,0.000180073
164,53495.5,0.45044,0.32014,0.91344,0.97258,0.97182,0.98318,0.86469,0.47346,0.22237,0.9385,0.000175573,0.000175573,0.000175573
165,54397.2,0.43879,0.31197,0.89871,0.97185,0.97369,0.98332,0.86015,0.47492,0.22188,0.94062,0.000171074,0.000171074,0.000171074
166,55300.9,0.42467,0.2938,0.89351,0.97388,0.97434,0.98268,0.86742,0.46667,0.21783,0.95031,0.000166574,0.000166574,0.000166574
167,56201.3,0.43079,0.31854,0.90136,0.97343,0.9728,0.98256,0.86386,0.47092,0.21795,0.95509,0.000162075,0.000162075,0.000162075
168,57103.4,0.43608,0.30873,0.90824,0.9742,0.97243,0.98301,0.86357,0.47213,0.21863,0.95163,0.000157575,0.000157575,0.000157575
169,58006.1,0.42541,0.30153,0.89344,0.97503,0.97107,0.98325,0.86276,0.46897,0.21516,0.94279,0.000153076,0.000153076,0.000153076
170,58907.6,0.42717,0.30092,0.89686,0.97702,0.97178,0.98398,0.86816,0.46707,0.21328,0.94105,0.000148576,0.000148576,0.000148576
171,59810.8,0.43271,0.30859,0.90549,0.97482,0.97254,0.98334,0.86224,0.46696,0.21696,0.94333,0.000144077,0.000144077,0.000144077
172,60713.9,0.42902,0.29436,0.89706,0.97254,0.9735,0.98453,0.86442,0.46457,0.21273,0.94235,0.000139577,0.000139577,0.000139577
173,61614.8,0.42636,0.29484,0.89652,0.97477,0.97358,0.98289,0.86551,0.46566,0.21527,0.94878,0.000135077,0.000135077,0.000135077
174,62517.7,0.42154,0.29198,0.89513,0.97376,0.97552,0.98402,0.87215,0.46283,0.21463,0.95063,0.000130578,0.000130578,0.000130578
175,63420.9,0.41793,0.29075,0.89351,0.97181,0.97479,0.98401,0.87076,0.45922,0.21468,0.94588,0.000126078,0.000126078,0.000126078
176,64322.5,0.42095,0.29075,0.89592,0.97369,0.97449,0.98382,0.86749,0.46074,0.21512,0.94503,0.000121579,0.000121579,0.000121579
177,65225.2,0.41212,0.28968,0.89204,0.97257,0.97593,0.98228,0.86123,0.46004,0.21545,0.94524,0.000117079,0.000117079,0.000117079
178,66128.6,0.41591,0.28663,0.89462,0.97212,0.97659,0.98311,0.86201,0.45657,0.2139,0.93846,0.00011258,0.00011258,0.00011258
179,67030.4,0.41617,0.29867,0.89009,0.97149,0.97626,0.98396,0.86695,0.45678,0.21401,0.94063,0.00010808,0.00010808,0.00010808
