epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
152,47667.5,0.35557,0.26554,0.84194,0.974,0.97666,0.98353,0.87648,0.40878,0.204,0.89257,0.000229568,0.000229568,0.000229568
153,47979.5,0.35368,0.26797,0.84355,0.97417,0.97784,0.98289,0.88618,0.40233,0.2013,0.89273,0.000225068,0.000225068,0.000225068
154,48291.7,0.35307,0.25914,0.84276,0.97595,0.97703,0.98374,0.88651,0.40471,0.20201,0.89077,0.000220569,0.000220569,0.000220569
155,48604.1,0.3544,0.26716,0.8382,0.97346,0.9789,0.98323,0.88413,0.40504,0.20248,0.89189,0.000216069,0.000216069,0.000216069
156,48915.3,0.33915,0.25193,0.83207,0.97058,0.97964,0.98422,0.88803,0.39499,0.19896,0.88879,0.00021157,0.00021157,0.00021157
157,49227.1,0.3507,0.25675,0.8377,0.97141,0.98125,0.98445,0.88956,0.4012,0.19951,0.88992,0.00020707,0.00020707,0.00020707
158,49539.2,0.3515,0.25539,0.845,0.97582,0.97845,0.98365,0.89341,0.39927,0.19896,0.89036,0.000202571,0.000202571,0.000202571
159,49850.6,0.3337,0.25102,0.82987,0.97585,0.97969,0.98457,0.89262,0.3978,0.19467,0.89085,0.000198071,0.000198071,0.000198071
160,50162,0.33986,0.25204,0.8366,0.9766,0.97897,0.98303,0.89079,0.39319,0.19571,0.88964,0.000193572,0.000193572,0.000193572
161,50474.3,0.33595,0.25022,0.83461,0.97403,0.97954,0.98353,0.89379,0.38876,0.19689,0.88846,0.000189072,0.000189072,0.000189072
162,50786.1,0.33089,0.25154,0.83881,0.97743,0.97764,0.98419,0.89205,0.39399,0.1975,0.88916,0.000184572,0.000184572,0.000184572
163,51097,0.3293,0.25255,0.83289,0.97344,0.97909,0.98482,0.89479,0.3914,0.19746,0.8875,0.000180073,0.000180073,0.000180073
164,51408.8,0.32509,0.24539,0.82756,0.97345,0.97787,0.98383,0.89158,0.3887,0.19511,0.88856,0.000175573,0.000175573,0.000175573
165,51721,0.32088,0.2365,0.82552,0.97698,0.979,0.98476,0.89656,0.38771,0.19336,0.88928,0.000171074,0.000171074,0.000171074
166,52032.3,0.33319,0.24446,0.83193,0.97483,0.98155,0.98472,0.89335,0.38581,0.19279,0.88956,0.000166574,0.000166574,0.000166574
167,52343.5,0.32276,0.24665,0.82955,0.97486,0.97688,0.98278,0.88973,0.38517,0.19362,0.88682,0.000162075,0.000162075,0.000162075
168,52655.6,0.32665,0.24228,0.83092,0.97449,0.97885,0.98303,0.89398,0.38974,0.19936,0.89174,0.000157575,0.000157575,0.000157575
169,52966.5,0.32595,0.24098,0.83338,0.97462,0.98107,0.98435,0.89726,0.38597,0.1946,0.89025,0.000153076,0.000153076,0.000153076
170,53278.5,0.32121,0.23567,0.82912,0.97389,0.97978,0.98504,0.89976,0.38229,0.19021,0.88819,0.000148576,0.000148576,0.000148576
171,53590.7,0.31665,0.23516,0.8286,0.97627,0.98028,0.98535,0.89818,0.38165,0.1907,0.88967,0.000144077,0.000144077,0.000144077
172,53901.7,0.31027,0.23589,0.8262,0.97582,0.9802,0.98444,0.90099,0.38549,0.1896,0.89276,0.000139577,0.000139577,0.000139577
173,54213.4,0.32044,0.23967,0.82962,0.97472,0.98091,0.98461,0.89801,0.38095,0.19057,0.89139,0.000135077,0.000135077,0.000135077
174,54564.5,0.31057,0.23144,0.82631,0.97583,0.97997,0.98519,0.89685,0.38287,0.19211,0.89303,0.000130578,0.000130578,0.000130578
175,54948.8,0.30039,0.23252,0.82289,0.97541,0.9817,0.98476,0.89775,0.38514,0.19195,0.89245,0.000126078,0.000126078,0.000126078
176,55311.4,0.31012,0.23709,0.82616,0.9756,0.97966,0.9851,0.89809,0.38063,0.1891,0.89026,0.000121579,0.000121579,0.000121579
177,55690.2,0.29984,0.22574,0.82257,0.97544,0.97972,0.9855,0.90085,0.37988,0.18872,0.88917,0.000117079,0.000117079,0.000117079
178,56033.3,0.31122,0.2349,0.82663,0.97645,0.9786,0.98556,0.89784,0.37648,0.18813,0.88986,0.00011258,0.00011258,0.00011258
