epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
163,13649.9,0.3136,0.22694,0.82091,0.97141,0.97405,0.98275,0.90042,0.4063,0.22393,0.90448,0.000180073,0.000180073,0.000180073
164,13740.6,0.31152,0.23033,0.81731,0.97384,0.9722,0.98325,0.90271,0.40349,0.225,0.90198,0.000175573,0.000175573,0.000175573
165,13832.6,0.30609,0.22902,0.8139,0.97134,0.97539,0.9822,0.9018,0.4058,0.22554,0.90621,0.000171074,0.000171074,0.000171074
166,13924.2,0.30292,0.22639,0.81399,0.97629,0.9718,0.98284,0.90191,0.40345,0.22526,0.90638,0.000166574,0.000166574,0.000166574
167,14013.5,0.2997,0.22365,0.816,0.97597,0.97252,0.98319,0.90116,0.40198,0.22355,0.90804,0.000162075,0.000162075,0.000162075
168,14101.4,0.30177,0.22739,0.81535,0.97503,0.97268,0.98326,0.90292,0.40359,0.22356,0.9077,0.000157575,0.000157575,0.000157575
169,14196.3,0.30386,0.22617,0.81811,0.97458,0.97506,0.98342,0.90133,0.4023,0.22281,0.9094,0.000153076,0.000153076,0.000153076
170,14288.4,0.29354,0.21767,0.81375,0.97696,0.97285,0.98323,0.90209,0.40041,0.21973,0.90569,0.000148576,0.000148576,0.000148576
171,14374.1,0.29528,0.22148,0.81454,0.97687,0.97357,0.98375,0.90186,0.40007,0.21784,0.90555,0.000144077,0.000144077,0.000144077
172,14456.1,0.2964,0.22027,0.81155,0.97622,0.97403,0.98385,0.90274,0.39706,0.21609,0.90438,0.000139577,0.000139577,0.000139577
173,14539,0.30494,0.22498,0.81675,0.97793,0.97203,0.98373,0.90287,0.39817,0.21807,0.90545,0.000135077,0.000135077,0.000135077
174,14622.4,0.29981,0.22054,0.8185,0.97627,0.97365,0.98366,0.90438,0.39726,0.22152,0.90646,0.000130578,0.000130578,0.000130578
175,14705.8,0.28971,0.21753,0.81392,0.9722,0.97493,0.98351,0.90268,0.40197,0.22007,0.90998,0.000126078,0.000126078,0.000126078
176,14792.6,0.29257,0.2189,0.81345,0.97601,0.97435,0.98381,0.90505,0.3975,0.21657,0.90944,0.000121579,0.000121579,0.000121579
177,14879.6,0.29074,0.21524,0.81237,0.97718,0.97308,0.98345,0.9046,0.3954,0.21697,0.90842,0.000117079,0.000117079,0.000117079
178,14972,0.29726,0.21775,0.81309,0.97567,0.97445,0.98414,0.90361,0.39592,0.21425,0.90667,0.00011258,0.00011258,0.00011258
179,15060.7,0.28606,0.21553,0.8132,0.97482,0.97175,0.98356,0.90437,0.39516,0.21527,0.90592,0.00010808,0.00010808,0.00010808
